dataset_id,family,precision,workload,scenario_id,case_id,nx,ny,nz,grid,batch,threads,sweep_var,sweep_value,profile_id,profile_desc,isa,run_count,fwd_ms_mean,fwd_ms_std,bwd_ms_mean,bwd_ms_std,fwd_gflops_std,bwd_gflops_std,fwd_gflops_mean,bwd_gflops_mean,mem_kib_exact,base_fwd_gflops,base_bwd_gflops,fwd_speedup_vs_baseline,bwd_speedup_vs_baseline,fwd_increase_pct,bwd_increase_pct
1d_single,1d,single,throughput,n8192_b4,n8192_b4,8192,1,1,8192x1x1,4,1,length,8192,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.036792,0.0,0.034058,0.0,0.0,0.0,57.89074599999999,62.53758799999999,512.0,31.264745000000005,34.390159999999995,1.8516301988069943,1.8184733074809771,85.16301988069944,81.84733074809772
1d_single,1d,single,throughput,n8192_b4,n8192_b4,8192,1,1,8192x1x1,4,1,length,8192,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.068125,0.0,0.061934,0.0,0.0,0.0,31.264745000000005,34.390159999999995,512.0,31.264745000000005,34.390159999999995,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n8192_b4,n8192_b4,8192,1,1,8192x1x1,4,10,length,8192,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.049528,0.0,0.048848,0.0,0.0,0.0,43.004317,43.60283499999999,512.0,31.264745000000005,34.390159999999995,1.3754891332073873,1.2678869478943977,37.548913320738734,26.78869478943977
1d_single,1d,single,throughput,n8192_b4,n8192_b4,8192,1,1,8192x1x1,4,10,length,8192,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.036784,0.0,0.034652,0.0,0.0,0.0,57.902903,61.465422,512.0,31.264745000000005,34.390159999999995,1.8520190393364793,1.7872967732630498,85.20190393364793,78.72967732630498
1d_single,1d,single,throughput,n8192_b4,n8192_b4,8192,1,1,8192x1x1,4,20,length,8192,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.085366,0.0,0.040482,0.0,0.0,0.0,24.950564,52.613603,512.0,31.264745000000005,34.390159999999995,0.7980415000985933,1.5299028268551238,-20.19584999014067,52.99028268551238
1d_single,1d,single,throughput,n8192_b16,n8192_b16,8192,1,1,8192x1x1,16,1,length,8192,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.211284,0.0,0.210696,0.0,0.0,0.0,40.32332999999999,40.43595199999999,2048.0,28.455270000000002,28.362268999999998,1.4170777504483347,1.4256952432120291,41.707775044833475,42.56952432120291
1d_single,1d,single,throughput,n8192_b16,n8192_b16,8192,1,1,8192x1x1,16,1,length,8192,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.169712,0.0,0.17452,0.0,0.0,0.0,50.200706,48.817842000000006,2048.0,28.455270000000002,28.362268999999998,1.7641971416893951,1.7212248427655774,76.4197141689395,72.12248427655774
1d_single,1d,single,throughput,n8192_b16,n8192_b16,8192,1,1,8192x1x1,16,1,length,8192,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.299406,0.0,0.300388,0.0,0.0,0.0,28.455270000000002,28.362268999999998,2048.0,28.455270000000002,28.362268999999998,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n8192_b16,n8192_b16,8192,1,1,8192x1x1,16,10,length,8192,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.025267,0.0,0.025951,0.0,0.0,0.0,337.18948699999993,328.298666,2048.0,28.455270000000002,28.362268999999998,11.849808032044676,11.575190475769059,1084.9808032044675,1057.519047576906
1d_single,1d,single,throughput,n8192_b16,n8192_b16,8192,1,1,8192x1x1,16,10,length,8192,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.019351,0.0,0.019501,0.0,0.0,0.0,440.271746,436.8774379999999,2048.0,28.455270000000002,28.362268999999998,15.472414986749378,15.40347276164682,1447.2414986749377,1440.347276164682
1d_single,1d,single,throughput,n8192_b16,n8192_b16,8192,1,1,8192x1x1,16,20,length,8192,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.016645,0.0,0.01686,0.0,0.0,0.0,511.85419199999995,505.31885200000005,2048.0,28.455270000000002,28.362268999999998,17.988027947020004,17.816587664407248,1698.8027947020005,1681.6587664407248
1d_single,1d,single,throughput,n16384_b1,n16384_b1,16384,1,1,16384x1x1,1,1,length,16384,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.026257,0.0,0.027437,0.0,0.0,0.0,43.67820199999999,41.800967,256.0,31.868044,30.944962000000004,1.3705956349250676,1.3508165561812613,37.05956349250676,35.08165561812613
1d_single,1d,single,throughput,n16384_b1,n16384_b1,16384,1,1,16384x1x1,1,1,length,16384,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.020885,0.0,0.020633,0.0,0.0,0.0,54.913137,55.584340999999995,256.0,31.868044,30.944962000000004,1.7231411190470303,1.7962323236977957,72.31411190470303,79.62323236977957
1d_single,1d,single,throughput,n16384_b1,n16384_b1,16384,1,1,16384x1x1,1,1,length,16384,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.035988,0.0,0.037062,0.0,0.0,0.0,31.868044,30.944962000000004,256.0,31.868044,30.944962000000004,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n16384_b1,n16384_b1,16384,1,1,16384x1x1,1,10,length,16384,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.013296,0.0,0.014479,0.0,0.0,0.0,86.25483900000002,79.212404,256.0,31.868044,30.944962000000004,2.7066248245421027,2.5597835279293606,170.66248245421028,155.97835279293605
1d_single,1d,single,throughput,n16384_b1,n16384_b1,16384,1,1,16384x1x1,1,10,length,16384,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.012833,0.0,0.013725,0.0,0.0,0.0,89.36893500000001,83.56315899999998,256.0,31.868044,30.944962000000004,2.8043432788030542,2.700380081255229,180.43432788030543,170.03800812552294
1d_single,1d,single,throughput,n16384_b1,n16384_b1,16384,1,1,16384x1x1,1,20,length,16384,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.012426,0.0,0.012686,0.0,0.0,0.0,92.293116,90.40422099999999,256.0,31.868044,30.944962000000004,2.8961023149083136,2.9214519959662573,189.61023149083135,192.14519959662573
1d_single,1d,single,throughput,n16384_b4,n16384_b4,16384,1,1,16384x1x1,4,1,length,16384,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.106696,0.0,0.107164,0.0,0.0,0.0,42.996297,42.80838599999999,1024.0,30.530102000000003,30.879513,1.408324708512274,1.386303793068239,40.83247085122741,38.63037930682389
1d_single,1d,single,throughput,n16384_b4,n16384_b4,16384,1,1,16384x1x1,4,1,length,16384,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.080377,0.0,0.081941,0.0,0.0,0.0,57.075215,55.98547899999999,1024.0,30.530102000000003,30.879513,1.869473446240042,1.813029855749344,86.9473446240042,81.30298557493441
1d_single,1d,single,throughput,n16384_b4,n16384_b4,16384,1,1,16384x1x1,4,1,length,16384,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.150262,0.0,0.148562,0.0,0.0,0.0,30.530102000000003,30.879513,1024.0,30.530102000000003,30.879513,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n16384_b4,n16384_b4,16384,1,1,16384x1x1,4,10,length,16384,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.113418,0.0,0.115977,0.0,0.0,0.0,40.44805100000001,39.55530699999999,1024.0,30.530102000000003,30.879513,1.3248580368319767,1.280956309123139,32.485803683197666,28.095630912313908
1d_single,1d,single,throughput,n16384_b4,n16384_b4,16384,1,1,16384x1x1,4,10,length,16384,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.09621,0.0,0.097104,0.0,0.0,0.0,47.682514000000005,47.24326299999999,1024.0,30.530102000000003,30.879513,1.561819675545139,1.529922541200698,56.1819675545139,52.9922541200698
1d_single,1d,single,throughput,n16384_b4,n16384_b4,16384,1,1,16384x1x1,4,20,length,16384,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.111586,0.0,0.1105,0.0,0.0,0.0,41.111854,41.516053,1024.0,30.530102000000003,30.879513,1.346600610767694,1.3444529711333206,34.6600610767694,34.44529711333206
1d_single,1d,single,throughput,n16384_b16,n16384_b16,16384,1,1,16384x1x1,16,1,length,16384,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.507771,0.0,0.514941,0.0,0.0,0.0,36.138490999999995,35.63530899999999,4096.0,27.530192,27.067750999999998,1.312685759692486,1.3165227136898072,31.26857596924859,31.65227136898072
1d_single,1d,single,throughput,n16384_b16,n16384_b16,16384,1,1,16384x1x1,16,1,length,16384,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.34188,0.0,0.346217,0.0,0.0,0.0,53.67406999999999,53.001703000000006,4096.0,27.530192,27.067750999999998,1.9496438673584258,1.9581125524614147,94.96438673584258,95.81125524614147
1d_single,1d,single,throughput,n16384_b16,n16384_b16,16384,1,1,16384x1x1,16,1,length,16384,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.666544,0.0,0.677931,0.0,0.0,0.0,27.530192,27.067750999999998,4096.0,27.530192,27.067750999999998,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n16384_b16,n16384_b16,16384,1,1,16384x1x1,16,10,length,16384,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.054829,0.0,0.056469,0.0,0.0,0.0,334.67646300000007,324.9578589999999,4096.0,27.530192,27.067750999999998,12.156706462490348,12.00535127576724,1115.6706462490347,1100.5351275767239
1d_single,1d,single,throughput,n16384_b16,n16384_b16,16384,1,1,16384x1x1,16,10,length,16384,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.040702,0.0,0.04122,0.0,0.0,0.0,450.839132,445.17473000000007,4096.0,27.530192,27.067750999999998,16.376171005273047,16.446683361318055,1537.6171005273047,1544.6683361318055
1d_single,1d,single,throughput,n16384_b16,n16384_b16,16384,1,1,16384x1x1,16,20,length,16384,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.036709,0.0,0.036809,0.0,0.0,0.0,499.87603999999993,498.52135,4096.0,27.530192,27.067750999999998,18.157375727710143,18.417538642201933,1715.7375727710144,1741.7538642201932
1d_single,1d,single,throughput,n32768_b1,n32768_b1,32768,1,1,32768x1x1,1,1,length,32768,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.055287,0.0,0.054191,0.0,0.0,0.0,44.451868,45.35069,512.0,31.113182,31.419616000000005,1.4287149414675748,1.4433877867889917,42.871494146757485,44.338778678899175
1d_single,1d,single,throughput,n32768_b1,n32768_b1,32768,1,1,32768x1x1,1,1,length,32768,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.047294,0.0,0.04367,0.0,0.0,0.0,51.964312,56.277129,512.0,31.113182,31.419616000000005,1.670170283450918,1.7911463017243747,67.0170283450918,79.11463017243747
1d_single,1d,single,throughput,n32768_b1,n32768_b1,32768,1,1,32768x1x1,1,1,length,32768,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.078989,0.0,0.078219,0.0,0.0,0.0,31.113182,31.419616000000005,512.0,31.113182,31.419616000000005,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n32768_b1,n32768_b1,32768,1,1,32768x1x1,1,10,length,32768,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.022109,0.0,0.022304,0.0,0.0,0.0,111.158672,110.188347,512.0,31.113182,31.419616000000005,3.5727194987642217,3.5069921605661882,257.2719498764222,250.6992160566188
1d_single,1d,single,throughput,n32768_b1,n32768_b1,32768,1,1,32768x1x1,1,10,length,32768,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.01972,0.0,0.019715,0.0,0.0,0.0,124.62696900000002,124.653192,512.0,31.113182,31.419616000000005,4.005600230796067,3.967368410867911,300.5600230796067,296.73684108679106
1d_single,1d,single,throughput,n32768_b1,n32768_b1,32768,1,1,32768x1x1,1,20,length,32768,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.017761,0.0,0.018421,0.0,0.0,0.0,138.371021,133.412908,512.0,31.113182,31.419616000000005,4.447343926442497,4.246166089362772,344.7343926442497,324.6166089362772
1d_single,1d,single,throughput,n32768_b4,n32768_b4,32768,1,1,32768x1x1,4,1,length,32768,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.27548,0.0,0.272638,0.0,0.0,0.0,35.684613,36.056629,2048.0,27.322537,26.944646,1.3060504959696824,1.3381741589776315,30.605049596968236,33.81741589776315
1d_single,1d,single,throughput,n32768_b4,n32768_b4,32768,1,1,32768x1x1,4,1,length,32768,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.197221,0.0,0.206389,0.0,0.0,0.0,49.84456200000001,47.63045699999999,2048.0,27.322537,26.944646,1.8243021136726802,1.7677150777931911,82.43021136726803,76.77150777931911
1d_single,1d,single,throughput,n32768_b4,n32768_b4,32768,1,1,32768x1x1,4,1,length,32768,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.359791,0.0,0.364837,0.0,0.0,0.0,27.322537,26.944646,2048.0,27.322537,26.944646,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n32768_b4,n32768_b4,32768,1,1,32768x1x1,4,10,length,32768,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.286805,0.0,0.286904,0.0,0.0,0.0,34.275543,34.263677,2048.0,27.322537,26.944646,1.2544787843090852,1.2716321082860025,25.44787843090852,27.16321082860025
1d_single,1d,single,throughput,n32768_b4,n32768_b4,32768,1,1,32768x1x1,4,10,length,32768,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.243139,0.0,0.243572,0.0,0.0,0.0,40.431165,40.359327,2048.0,27.322537,26.944646,1.4797734558836904,1.4978607252810077,47.97734558836903,49.78607252810077
1d_single,1d,single,throughput,n32768_b4,n32768_b4,32768,1,1,32768x1x1,4,20,length,32768,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.2859,0.0,0.284441,0.0,0.0,0.0,34.384068,34.56039299999999,2048.0,27.322537,26.944646,1.2584507800282236,1.282644166117454,25.845078002822362,28.26441661174539
1d_single,1d,single,throughput,n32768_b16,n32768_b16,32768,1,1,32768x1x1,16,1,length,32768,avx2_1t,"MKL AVX2, single thread",AVX2,1,1.112725,0.0,1.133728,0.0,0.0,0.0,35.33811,34.68346700000001,8192.0,27.112817999999997,26.35287,1.3033728179785666,1.316117257816701,30.33728179785666,31.61172578167011
1d_single,1d,single,throughput,n32768_b16,n32768_b16,32768,1,1,32768x1x1,16,1,length,32768,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.842035,0.0,0.873851,0.0,0.0,0.0,46.6983,44.998039999999996,8192.0,27.112817999999997,26.35287,1.7223698399775342,1.7075195225415676,72.23698399775343,70.75195225415676
1d_single,1d,single,throughput,n32768_b16,n32768_b16,32768,1,1,32768x1x1,16,1,length,32768,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,1.450296,0.0,1.492118,0.0,0.0,0.0,27.112817999999997,26.35287,8192.0,27.112817999999997,26.35287,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n32768_b16,n32768_b16,32768,1,1,32768x1x1,16,10,length,32768,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.156216,0.0,0.138418,0.0,0.0,0.0,251.71293299999996,284.07938,8192.0,27.112817999999997,26.35287,9.283908924553693,10.779827016943507,828.3908924553692,977.9827016943507
1d_single,1d,single,throughput,n32768_b16,n32768_b16,32768,1,1,32768x1x1,16,10,length,32768,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.117217,0.0,0.122917,0.0,0.0,0.0,335.461192,319.903032,8192.0,27.112817999999997,26.35287,12.37278957871513,12.139210340277929,1137.278957871513,1113.921034027793
1d_single,1d,single,throughput,n32768_b16,n32768_b16,32768,1,1,32768x1x1,16,20,length,32768,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.11491,0.0,0.115634,0.0,0.0,0.0,342.195807,340.051216,8192.0,27.112817999999997,26.35287,12.621181870508629,12.903764030255529,1162.1181870508628,1190.376403025553
1d_single,1d,single,throughput,n65536_b1,n65536_b1,65536,1,1,65536x1x1,1,1,length,65536,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.131758,0.0,0.132521,0.0,0.0,0.0,39.791632,39.562782,1024.0,26.577238,26.802478000000004,1.4972071966244196,1.4760867260109305,49.72071966244196,47.60867260109305
1d_single,1d,single,throughput,n65536_b1,n65536_b1,65536,1,1,65536x1x1,1,1,length,65536,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.132205,0.0,0.134553,0.0,0.0,0.0,39.65706699999999,38.965165,1024.0,26.577238,26.802478000000004,1.4921440294134398,1.4537896458678183,49.214402941343984,45.378964586781834
1d_single,1d,single,throughput,n65536_b1,n65536_b1,65536,1,1,65536x1x1,1,1,length,65536,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.19727,0.0,0.195612,0.0,0.0,0.0,26.577238,26.802478000000004,1024.0,26.577238,26.802478000000004,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n65536_b1,n65536_b1,65536,1,1,65536x1x1,1,10,length,65536,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.046271,0.0,0.046295,0.0,0.0,0.0,113.30861000000002,113.250023,1024.0,26.577238,26.802478000000004,4.263370407414044,4.225356439057612,326.3370407414044,322.5356439057612
1d_single,1d,single,throughput,n65536_b1,n65536_b1,65536,1,1,65536x1x1,1,10,length,65536,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.037851,0.0,0.03841,0.0,0.0,0.0,138.51451900000004,136.497547,1024.0,26.577238,26.802478000000004,5.211772532570918,5.0927211655579,421.17725325709176,409.27211655579
1d_single,1d,single,throughput,n65536_b1,n65536_b1,65536,1,1,65536x1x1,1,20,length,65536,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.035213,0.0,0.035566,0.0,0.0,0.0,148.8913,147.411923,1024.0,26.577238,26.802478000000004,5.602211185375997,5.499936349168908,460.2211185375997,449.9936349168908
1d_single,1d,single,throughput,n65536_b4,n65536_b4,65536,1,1,65536x1x1,4,1,length,65536,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.60536,0.0,0.602382,0.0,0.0,0.0,34.643029,34.81433199999999,4096.0,25.497373,25.574274000000003,1.3586901285869724,1.3613028467592077,35.86901285869723,36.13028467592076
1d_single,1d,single,throughput,n65536_b4,n65536_b4,65536,1,1,65536x1x1,4,1,length,65536,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.533235,0.0,0.546026,0.0,0.0,0.0,39.328841,38.407514,4096.0,25.497373,25.574274000000003,1.5424663944791488,1.5018027100202334,54.24663944791488,50.18027100202333
1d_single,1d,single,throughput,n65536_b4,n65536_b4,65536,1,1,65536x1x1,4,1,length,65536,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.822497,0.0,0.820024,0.0,0.0,0.0,25.497373,25.574274000000003,4096.0,25.497373,25.574274000000003,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n65536_b4,n65536_b4,65536,1,1,65536x1x1,4,10,length,65536,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.634687,0.0,0.628985,0.0,0.0,0.0,33.042327,33.341855,4096.0,25.497373,25.574274000000003,1.2959110336582518,1.3037263540697186,29.591103365825177,30.37263540697186
1d_single,1d,single,throughput,n65536_b4,n65536_b4,65536,1,1,65536x1x1,4,10,length,65536,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.557619,0.0,0.559171,0.0,0.0,0.0,37.609073,37.504690999999994,4096.0,25.497373,25.574274000000003,1.4750175635740985,1.4665007108315173,47.50175635740985,46.65007108315174
1d_single,1d,single,throughput,n65536_b4,n65536_b4,65536,1,1,65536x1x1,4,20,length,65536,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.142502,0.0,0.153645,0.0,0.0,0.0,147.1664,136.49312,4096.0,25.497373,25.574274000000003,5.77182598379841,5.337125894561073,477.18259837984095,433.71258945610725
1d_single,1d,single,throughput,n65536_b16,n65536_b16,65536,1,1,65536x1x1,16,1,length,65536,avx2_1t,"MKL AVX2, single thread",AVX2,1,3.348925,0.0,3.416818,0.0,0.0,0.0,25.04866,24.550937999999995,16384.0,19.670552000000004,20.135496,1.2734091041268185,1.219286477969055,27.34091041268185,21.92864779690551
1d_single,1d,single,throughput,n65536_b16,n65536_b16,65536,1,1,65536x1x1,16,1,length,65536,avx512_1t,"MKL AVX-512, single thread",AVX512,1,2.699783,0.0,2.735777,0.0,0.0,0.0,31.071421,30.662613,16384.0,19.670552000000004,20.135496,1.5795906998441118,1.5228138904549458,57.95906998441118,52.28138904549458
1d_single,1d,single,throughput,n65536_b16,n65536_b16,65536,1,1,65536x1x1,16,1,length,65536,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,4.264551,0.0,4.16608,0.0,0.0,0.0,19.670552000000004,20.135496,16384.0,19.670552000000004,20.135496,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n65536_b16,n65536_b16,65536,1,1,65536x1x1,16,10,length,65536,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.382211,0.0,0.373535,0.0,0.0,0.0,219.47563700000003,224.57330999999996,16384.0,19.670552000000004,20.135496,11.157573869813108,11.153105441256573,1015.7573869813108,1015.3105441256573
1d_single,1d,single,throughput,n65536_b16,n65536_b16,65536,1,1,65536x1x1,16,10,length,65536,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.467366,0.0,0.421768,0.0,0.0,0.0,179.486755,198.891592,16384.0,19.670552000000004,20.135496,9.124642511303188,9.877660426144953,812.4642511303188,887.7660426144953
1d_single,1d,single,throughput,n65536_b16,n65536_b16,65536,1,1,65536x1x1,16,20,length,65536,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.607875,0.0,0.470964,0.0,0.0,0.0,137.998819,178.115712,16384.0,19.670552000000004,20.135496,7.015503123654078,8.845856690095939,601.5503123654078,784.5856690095939
1d_single,1d,single,throughput,n131072_b1,n131072_b1,131072,1,1,131072x1x1,1,1,length,131072,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.353799,0.0,0.340786,0.0,0.0,0.0,31.490013999999995,32.692461,2048.0,23.384877000000003,23.59199,1.3465973757313323,1.3857441021295789,34.65973757313323,38.574410212957886
1d_single,1d,single,throughput,n131072_b1,n131072_b1,131072,1,1,131072x1x1,1,1,length,131072,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.368982,0.0,0.366853,0.0,0.0,0.0,30.194198,30.369475000000005,2048.0,23.384877000000003,23.59199,1.291184811448869,1.2872790722613907,29.11848114488691,28.72790722613907
1d_single,1d,single,throughput,n131072_b1,n131072_b1,131072,1,1,131072x1x1,1,1,length,131072,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.476424,0.0,0.472242,0.0,0.0,0.0,23.384877000000003,23.59199,2048.0,23.384877000000003,23.59199,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n131072_b1,n131072_b1,131072,1,1,131072x1x1,1,10,length,131072,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.089014,0.0,0.090313,0.0,0.0,0.0,125.161863,123.36158300000001,2048.0,23.384877000000003,23.59199,5.352256631497355,5.228960464971374,435.22566314973557,422.89604649713743
1d_single,1d,single,throughput,n131072_b1,n131072_b1,131072,1,1,131072x1x1,1,10,length,131072,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.068851,0.0,0.069552,0.0,0.0,0.0,161.81477899999996,160.18482100000003,2048.0,23.384877000000003,23.59199,6.91963353067882,6.789796918360852,591.963353067882,578.9796918360852
1d_single,1d,single,throughput,n131072_b1,n131072_b1,131072,1,1,131072x1x1,1,20,length,131072,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.066924,0.0,0.066721,0.0,0.0,0.0,166.47308300000003,166.98158000000004,2048.0,23.384877000000003,23.59199,7.118835091585045,7.077892962823401,611.8835091585045,607.78929628234
1d_single,1d,single,throughput,n131072_b4,n131072_b4,131072,1,1,131072x1x1,4,1,length,131072,avx2_1t,"MKL AVX2, single thread",AVX2,1,1.510192,0.0,1.498445,0.0,0.0,0.0,29.509155,29.740480999999996,8192.0,22.958923,21.385827999999997,1.2853022330359312,1.3906630596673648,28.530223303593118,39.06630596673648
1d_single,1d,single,throughput,n131072_b4,n131072_b4,131072,1,1,131072x1x1,4,1,length,131072,avx512_1t,"MKL AVX-512, single thread",AVX512,1,1.323785,0.0,1.299571,0.0,0.0,0.0,33.664434,34.291682,8192.0,22.958923,21.385827999999997,1.466289773261577,1.6034769380918994,46.628977326157695,60.34769380918994
1d_single,1d,single,throughput,n131072_b4,n131072_b4,131072,1,1,131072x1x1,4,1,length,131072,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,1.941053,0.0,2.083832,0.0,0.0,0.0,22.958923,21.385827999999997,8192.0,22.958923,21.385827999999997,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n131072_b4,n131072_b4,131072,1,1,131072x1x1,4,10,length,131072,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.371426,0.0,0.372514,0.0,0.0,0.0,119.98197299999998,119.631804,8192.0,22.958923,21.385827999999997,5.225940824837471,5.593975786207578,422.59408248374706,459.39757862075777
1d_single,1d,single,throughput,n131072_b4,n131072_b4,131072,1,1,131072x1x1,4,10,length,131072,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.291807,0.0,0.281806,0.0,0.0,0.0,152.718944,158.138973,8192.0,22.958923,21.385827999999997,6.651833973222525,7.394568636762627,565.1833973222525,639.4568636762627
1d_single,1d,single,throughput,n131072_b4,n131072_b4,131072,1,1,131072x1x1,4,20,length,131072,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.274039,0.0,0.273013,0.0,0.0,0.0,162.620739,163.23204,8192.0,22.958923,21.385827999999997,7.083117052136984,7.6327201359704215,608.3117052136984,663.2720135970421
1d_single,1d,single,throughput,n131072_b16,n131072_b16,131072,1,1,131072x1x1,16,1,length,131072,avx2_1t,"MKL AVX2, single thread",AVX2,1,11.208446,0.0,11.189663,0.0,0.0,0.0,15.903893000000002,15.930589,32768.0,10.70825,10.813338,1.4852000093385942,1.473235091698789,48.52000093385942,47.32350916987891
