source_log,run_id,profile_id,workload,case_id,n,batch,threads_field,fwd_ms,fwd_gflops,bwd_ms,bwd_gflops,mem_mb,timing_mode,set_id,manifest,run_index,fwd_flops,bwd_flops
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b32,4096,32,1,0.00512,1536.000039,0.005171,1520.792112,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,7864320.199680001,7864016.011152
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b64,4096,64,1,0.006451,2438.095257,0.006502,2418.897512,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,15728152.502906999,15727671.623024
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b128,4096,128,1,0.015462,2034.437084,0.015218,2067.164435,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,31456466.192808,31458108.371830005
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b256,4096,256,1,0.027034,2327.272709,0.026982,2331.68882,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,62915490.41510599,62913627.741239995
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b512,4096,512,1,0.05375,2340.989387,0.053389,2356.844959,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,125828179.55125,125829595.516051
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b1024,4096,1024,1,0.099269,2535.119191,0.099379,2532.302943,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,251658746.97137898,251657734.172397
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b2048,4096,2048,1,0.197018,2554.677779,0.196658,2559.354355,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,503317506.66302204,503317508.74559
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b4096,4096,4096,1,0.392294,2566.01405,0.392038,2567.689741,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1006631915.7307,1006631950.682158
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b8192,4096,8192,1,0.783656,2569.068543,0.783507,2569.556361,512.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2013265978.1332078,2013265395.7380269
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b16384,4096,16384,1,1.565683,2571.741146,1.565798,2571.551929,1024.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,4026531392.6927176,4026530867.3243427
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b32768,4096,32768,1,3.129805,2573.024259,3.129498,2573.276894,2048.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,8053064190.939494,8053064893.219212
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b65536,4096,65536,1,6.256229,2574.414762,6.257766,2573.782158,4096.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,16106128292.052498,16106126479.739029
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b1,8192,1,1,0.008304,64.123315,0.008346,63.803679,0.12,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,532480.0077600001,532505.504934
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b2,8192,2,1,0.008038,132.484075,0.007834,135.947712,0.25,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1064906.99485,1065014.3758079999
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b4,8192,4,1,0.007987,266.666676,0.007936,268.387094,0.5,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2129866.7412119997,2129919.977984
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b8,8192,8,1,0.007987,533.333352,0.007936,536.774188,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,4259733.482423999,4259839.955968
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b16,8192,16,1,0.007936,1073.548376,0.007936,1073.548376,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,8519679.911936,8519679.911936
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b32,8192,32,1,0.007974,2136.757525,0.007893,2158.848537,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,17038504.504350003,17039791.502541002
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b64,8192,64,1,0.017562,1940.524824,0.01751,1946.198751,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,34079496.959088005,34077940.13001
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b128,8192,128,1,0.029894,2279.940083,0.029696,2295.172443,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,68156528.841202,68157440.86732799
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b256,8192,256,1,0.05564,2449.943921,0.055965,2435.725412,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,136314879.76444,136315372.68257996
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b512,8192,512,1,0.108099,2522.033134,0.108339,2516.446069,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,272629259.752266,272629250.66939104
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b1024,8192,1024,1,0.200346,2721.594527,0.200448,2720.204498,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,545260577.106342,545259551.215104
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b2048,8192,2048,1,0.395878,2754.68177,0.396426,2750.879425,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1090517909.74406,1090520126.93505
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b4096,8192,4096,1,0.789141,2763.813618,0.787605,2769.20361,512.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2181038642.322138,2181038609.2540503
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b8192,8192,8192,1,1.571277,2776.134842,1.571618,2775.53277,1024.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,4362076826.133234,4362077260.92186
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b16384,8192,16384,1,3.137741,2780.393007,3.137485,2780.61984,2048.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,8724153134.177187,8724153038.7024
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n8192_b32768,8192,32768,1,6.270218,2782.72717,6.269184,2783.18587,4096.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,17448305990.42306,17448304325.230076
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b1,16384,1,1,0.010342,110.891092,0.010282,111.54684,0.25,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1146835.673464,1146924.60888
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b2,16384,2,1,0.010333,221.988238,0.010291,222.885569,0.5,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2293804.4632539996,2293715.390579
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b4,16384,4,1,0.010293,445.70186,0.010291,445.771139,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,4587609.24498,4587430.791449
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b8,16384,8,1,0.010394,882.758607,0.010379,883.983378,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,9175392.961158,9174863.480262
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b16,16384,16,1,0.016165,1135.187531,0.016179,1134.177249,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,18350306.438615,18349853.711571
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b32,16384,32,1,0.02345,1565.065519,0.023603,1554.880732,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,36700786.420549996,36699849.917396
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b64,16384,64,1,0.037325,1966.529435,0.037478,1958.469983,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,73400711.16137499,73399538.022874
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b128,16384,128,1,0.071782,2045.07851,0.071731,2046.538249,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,146799825.60482,146800235.139019
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b256,16384,256,1,0.132707,2212.398985,0.133478,2199.616366,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,293600832.102395,293600393.300948
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b512,16384,512,1,0.234854,2500.283535,0.234342,2505.746034,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,587201589.32889,587201537.0996279
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b1024,16384,1024,1,0.418544,2805.929848,0.419942,2796.586338,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1174405102.3013122,1174404059.952396
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b2048,16384,2048,1,0.810549,2897.802441,0.809979,2899.840363,512.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2348810870.7501087,2348809797.382377
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b4096,16384,4096,1,1.598106,2939.493121,1.59657,2942.321075,1024.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,4697621593.628826,4697621558.7127495
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b8192,16384,8192,1,3.173171,2960.836421,3.174853,2959.268253,2048.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,9395240266.86099,9395241690.84181
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n16384_b16384,16384,16384,1,6.325504,2970.59051,6.329549,2968.692236,4096.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,18790482153.36704,18790482973.681564
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b1,32768,1,1,0.00829,296.467857,0.008192,300.000008,0.5,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2457718.5345300003,2457600.0655359994
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b2,32768,2,1,0.008243,596.273279,0.00824,596.504843,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,4915080.638797,4915199.906320001
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b4,32768,4,1,0.008699,1130.034906,0.008642,1137.567135,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,9830173.647294002,9830855.18067
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b8,32768,8,1,0.01408,1396.363644,0.014045,1399.863255,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,19660800.10752,19661079.416475
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b16,32768,16,1,0.025139,1564.154743,0.025139,1564.154743,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,39321286.084277004,39321286.084277004
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b32,32768,32,1,0.057088,1377.578485,0.056781,1385.031627,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,78643200.55168,78643480.81268701
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b64,32768,64,1,0.110027,1429.522804,0.110234,1426.846198,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,157286105.555708,157286963.790332
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b128,32768,128,1,0.21504,1462.857195,0.214733,1464.949997,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,314572811.2128,314573107.705801
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b256,32768,256,1,0.424346,1482.625522,0.424448,1482.267746,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,629146209.758612,629145580.254208
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b512,32768,512,1,0.793498,1585.75298,0.793656,1585.436481,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1258291818.12404,1258291175.7645361
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b1024,32768,1024,1,1.581107,1591.658266,1.581666,1591.096362,512.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2516582025.9804616,2516583018.4990916
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b2048,32768,2048,1,3.15817,1593.696827,3.157542,1594.01336,1024.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,5033165508.12659,5033164132.76112
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b4096,32768,4096,1,6.312288,1594.719657,6.306702,1596.132008,2048.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,10066329754.245216,10066328927.117617
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n32768_b8192,32768,8192,1,12.617373,1595.630039,12.595557,1598.393765,4096.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,20132659372.067547,20132659775.5021
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n65536_b1,65536,1,1,0.007619,688.114247,0.007534,695.859028,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,5242742.447893,5242601.916951999
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n65536_b2,65536,2,1,0.008602,1219.047629,0.00855,1226.347264,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,10486247.704658,10485269.1072
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n65536_b4,65536,4,1,0.013363,1569.348609,0.013405,1564.478396,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,20971205.462066997,20971832.89838
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n65536_b8,65536,8,1,0.024064,1742.978727,0.02391,1754.175569,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,41943040.086527996,41942337.85479
