workload,case,length,batch,threads,profile,isa,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,fwd_pct_of_peak,bwd_pct_of_peak,fwd_speedup_vs_sse42_1t,bwd_speedup_vs_sse42_1t,samples_ok,samples_skip,samples_expected,quality,note
throughput,n16384_b64,16384,64,1,baseline_sse42_1t,SSE4_2,4.214733,17.415177,4.124888,17.794500,16.000000,0.8246,0.8425,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b64,16384,64,10,avx512_phys,AVX512,0.240618,305.049165,0.236051,310.951108,16.000000,14.4436,14.7231,17.5163,17.4746,1,0,1,ok,-
throughput,n16384_b64,16384,64,20,avx512_logical,AVX512,0.195548,375.357048,0.836788,87.716745,16.000000,17.7726,4.1533,21.5534,4.9294,1,0,1,ok,-
throughput,n16384_b128,16384,128,1,baseline_sse42_1t,SSE4_2,8.576948,17.115720,8.511676,17.246972,32.000000,0.8104,0.8166,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b128,16384,128,10,avx512_phys,AVX512,0.829713,176.929420,0.826644,177.586289,32.000000,8.3773,8.4084,10.3372,10.2967,1,0,1,ok,-
throughput,n16384_b128,16384,128,20,avx512_logical,AVX512,2.399545,61.178532,2.266246,64.777010,32.000000,2.8967,3.0671,3.5744,3.7558,1,0,1,ok,-
throughput,n16384_b256,16384,256,1,baseline_sse42_1t,SSE4_2,16.600192,17.686620,16.433080,17.866479,64.000000,0.8374,0.8460,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b256,16384,256,10,avx512_phys,AVX512,1.923346,152.651307,1.930325,152.099403,64.000000,7.2278,7.2017,8.6309,8.5131,1,0,1,ok,-
throughput,n16384_b256,16384,256,20,avx512_logical,AVX512,5.524859,53.141859,4.202492,69.863614,64.000000,2.5162,3.3079,3.0046,3.9103,1,0,1,ok,-
throughput,n16384_b512,16384,512,1,baseline_sse42_1t,SSE4_2,33.035777,17.774746,32.897056,17.849699,128.000000,0.8416,0.8452,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b512,16384,512,10,avx512_phys,AVX512,4.130306,142.169263,4.202797,139.717088,128.000000,6.7315,6.6154,7.9984,7.8274,1,0,1,ok,-
throughput,n16384_b512,16384,512,20,avx512_logical,AVX512,9.405625,62.430998,6.033715,97.320235,128.000000,2.9560,4.6080,3.5123,5.4522,1,0,1,ok,-
throughput,n16384_b1024,16384,1024,1,baseline_sse42_1t,SSE4_2,67.166699,17.484931,67.156237,17.487655,256.000000,0.8279,0.8280,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b1024,16384,1024,10,avx512_phys,AVX512,8.426382,139.372404,8.424300,139.406849,256.000000,6.5991,6.6007,7.9710,7.9717,1,0,1,ok,-
throughput,n16384_b1024,16384,1024,20,avx512_logical,AVX512,10.555317,111.261947,9.214821,127.447415,256.000000,5.2681,6.0344,6.3633,7.2879,1,0,1,ok,-
throughput,n32768_b1,32768,1,1,baseline_sse42_1t,SSE4_2,0.078983,31.115557,0.080042,30.703880,0.500000,1.4733,1.4538,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b1,32768,1,10,avx512_phys,AVX512,0.022487,109.289812,0.022453,109.455307,0.500000,5.1747,5.1825,3.5124,3.5649,1,0,1,ok,-
throughput,n32768_b1,32768,1,20,avx512_logical,AVX512,0.017796,138.098449,0.660104,3.723050,0.500000,6.5388,0.1763,4.4382,0.1213,1,0,1,ok,-
throughput,n32768_b2,32768,2,1,baseline_sse42_1t,SSE4_2,0.186412,26.367401,0.175731,27.970022,1.000000,1.2485,1.3243,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b2,32768,2,10,avx512_phys,AVX512,0.112592,43.654967,0.128931,38.122717,1.000000,2.0670,1.8051,1.6556,1.3630,1,0,1,ok,-
throughput,n32768_b2,32768,2,20,avx512_logical,AVX512,0.126232,38.937829,0.659905,7.448345,1.000000,1.8436,0.3527,1.4767,0.2663,1,0,1,ok,-
throughput,n32768_b4,32768,4,1,baseline_sse42_1t,SSE4_2,0.377843,26.017155,0.373687,26.306508,2.000000,1.2319,1.2456,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b4,32768,4,10,avx512_phys,AVX512,0.248500,39.558954,0.248175,39.610759,2.000000,1.8731,1.8755,1.5205,1.5057,1,0,1,ok,-
throughput,n32768_b4,32768,4,20,avx512_logical,AVX512,2.649728,3.709966,0.778748,12.623339,2.000000,0.1757,0.5977,0.1426,0.4799,1,0,1,ok,-
throughput,n32768_b8,32768,8,1,baseline_sse42_1t,SSE4_2,0.775356,25.357126,0.770918,25.503101,4.000000,1.2006,1.2075,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b8,32768,8,10,avx512_phys,AVX512,0.070101,280.463902,0.075479,260.480399,4.000000,13.2795,12.3334,11.0606,10.2137,1,0,1,ok,-
throughput,n32768_b8,32768,8,20,avx512_logical,AVX512,1.132575,17.359380,1.664735,11.810168,4.000000,0.8219,0.5592,0.6846,0.4631,1,0,1,ok,-
throughput,n32768_b16,32768,16,1,baseline_sse42_1t,SSE4_2,2.089623,18.817557,2.058545,19.101647,8.000000,0.8910,0.9044,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b16,32768,16,10,avx512_phys,AVX512,0.120139,327.300876,0.128789,305.318001,8.000000,15.4972,14.4563,17.3934,15.9839,1,0,1,ok,-
throughput,n32768_b16,32768,16,20,avx512_logical,AVX512,0.120143,327.289979,0.118483,331.875459,8.000000,15.4967,15.7138,17.3928,17.3742,1,0,1,ok,-
throughput,n32768_b32,32768,32,1,baseline_sse42_1t,SSE4_2,5.077865,15.487454,5.162453,15.233688,16.000000,0.7333,0.7213,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b32,32768,32,10,avx512_phys,AVX512,0.307784,255.514257,0.318697,246.764795,16.000000,12.0982,11.6839,16.4981,16.1986,1,0,1,ok,-
throughput,n32768_b32,32768,32,20,avx512_logical,AVX512,0.363794,216.175088,1.639093,47.979706,16.000000,10.2356,2.2718,13.9581,3.1496,1,0,1,ok,-
throughput,n32768_b64,32768,64,1,baseline_sse42_1t,SSE4_2,10.383839,15.147230,10.615519,14.816647,32.000000,0.7172,0.7015,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b64,32768,64,10,avx512_phys,AVX512,0.981008,160.331414,1.020275,154.160790,32.000000,7.5914,7.2993,10.5849,10.4046,1,0,1,ok,-
throughput,n32768_b64,32768,64,20,avx512_logical,AVX512,1.350326,116.480317,3.344830,47.023735,32.000000,5.5152,2.2265,7.6899,3.1737,1,0,1,ok,-
throughput,n32768_b128,32768,128,1,baseline_sse42_1t,SSE4_2,21.071196,14.929043,20.674855,15.215236,64.000000,0.7069,0.7204,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b128,32768,128,10,avx512_phys,AVX512,2.294636,137.090502,2.423903,129.779451,64.000000,6.4910,6.1449,9.1828,8.5296,1,0,1,ok,-
throughput,n32768_b128,32768,128,20,avx512_logical,AVX512,6.606517,47.615529,4.451644,70.664411,64.000000,2.2545,3.3459,3.1895,4.6443,1,0,1,ok,-
throughput,n32768_b256,32768,256,1,baseline_sse42_1t,SSE4_2,41.999094,14.979980,41.426559,15.187011,128.000000,0.7093,0.7191,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b256,32768,256,10,avx512_phys,AVX512,4.675627,134.558552,4.666171,134.831235,128.000000,6.3711,6.3841,8.9826,8.8781,1,0,1,ok,-
throughput,n32768_b256,32768,256,20,avx512_logical,AVX512,7.083734,88.815531,6.213923,101.247730,128.000000,4.2053,4.7939,5.9289,6.6667,1,0,1,ok,-
throughput,n32768_b512,32768,512,1,baseline_sse42_1t,SSE4_2,84.113517,14.959441,81.624180,15.415667,256.000000,0.7083,0.7299,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b512,32768,512,10,avx512_phys,AVX512,9.410400,133.712828,9.472572,132.835222,256.000000,6.3311,6.2895,8.9384,8.6169,1,0,1,ok,-
throughput,n32768_b512,32768,512,20,avx512_logical,AVX512,11.767875,106.925949,12.659646,99.393869,256.000000,5.0628,4.7061,7.1477,6.4476,1,0,1,ok,-
throughput,n32768_b1024,32768,1024,1,baseline_sse42_1t,SSE4_2,164.880019,15.263113,158.916964,15.835832,512.000000,0.7227,0.7498,1.0000,1.0000,1,0,1,ok,-
throughput,n32768_b1024,32768,1024,10,avx512_phys,AVX512,18.576288,135.472835,18.764826,134.111683,512.000000,6.4144,6.3500,8.8758,8.4689,1,0,1,ok,-
throughput,n32768_b1024,32768,1024,20,avx512_logical,AVX512,22.435802,112.168150,24.764381,101.621050,512.000000,5.3110,4.8116,7.3490,6.4172,1,0,1,ok,-
throughput,n65536_b1,65536,1,1,baseline_sse42_1t,SSE4_2,0.201801,25.980446,0.202348,25.910214,1.000000,1.2301,1.2268,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b1,65536,1,10,avx512_phys,AVX512,0.047999,109.228942,0.046323,113.180925,1.000000,5.1718,5.3589,4.2043,4.3682,1,0,1,ok,-
throughput,n65536_b1,65536,1,20,avx512_logical,AVX512,0.034758,150.839519,0.034867,150.367970,1.000000,7.1420,7.1197,5.8059,5.8034,1,0,1,ok,-
throughput,n65536_b2,65536,2,1,baseline_sse42_1t,SSE4_2,0.424203,24.718731,0.419350,25.004793,2.000000,1.1704,1.1839,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b2,65536,2,10,avx512_phys,AVX512,0.283797,36.948100,0.284078,36.911552,2.000000,1.7494,1.7477,1.4947,1.4762,1,0,1,ok,-
throughput,n65536_b2,65536,2,20,avx512_logical,AVX512,0.859753,12.196247,2.008861,5.219754,2.000000,0.5775,0.2471,0.4934,0.2088,1,0,1,ok,-
throughput,n65536_b4,65536,4,1,baseline_sse42_1t,SSE4_2,1.117105,18.773097,0.880585,23.815441,4.000000,0.8889,1.1276,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b4,65536,4,10,avx512_phys,AVX512,0.586078,35.782814,0.590337,35.524658,4.000000,1.6943,1.6820,1.9061,1.4917,1,0,1,ok,-
throughput,n65536_b4,65536,4,20,avx512_logical,AVX512,0.196478,106.737243,1.751653,11.972417,4.000000,5.0538,0.5669,5.6856,0.5027,1,0,1,ok,-
throughput,n65536_b8,65536,8,1,baseline_sse42_1t,SSE4_2,2.480284,16.910580,2.915912,14.384193,8.000000,0.8007,0.6811,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b8,65536,8,10,avx512_phys,AVX512,0.206157,203.451932,0.210647,199.115297,8.000000,9.6331,9.4278,12.0310,13.8426,1,0,1,ok,-
throughput,n65536_b8,65536,8,20,avx512_logical,AVX512,0.302931,138.457404,0.852988,49.171899,8.000000,6.5557,2.3282,8.1876,3.4185,1,0,1,ok,-
throughput,n65536_b16,65536,16,1,baseline_sse42_1t,SSE4_2,5.766628,14.546817,6.261385,13.397368,16.000000,0.6888,0.6343,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b16,65536,16,10,avx512_phys,AVX512,0.449011,186.824109,0.673687,124.517884,16.000000,8.8458,5.8957,12.8430,9.2942,1,0,1,ok,-
throughput,n65536_b16,65536,16,20,avx512_logical,AVX512,2.394616,35.031120,1.032317,81.260001,16.000000,1.6587,3.8475,2.4082,6.0654,1,0,1,ok,-
throughput,n65536_b32,65536,32,1,baseline_sse42_1t,SSE4_2,11.890490,14.109777,12.914369,12.991123,32.000000,0.6681,0.6151,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b32,65536,32,10,avx512_phys,AVX512,1.195230,140.368097,1.189150,141.085784,32.000000,6.6462,6.6802,9.9483,10.8602,1,0,1,ok,-
throughput,n65536_b32,65536,32,20,avx512_logical,AVX512,6.124239,27.394777,4.291800,39.091328,32.000000,1.2971,1.8509,1.9415,3.0091,1,0,1,ok,-
throughput,n65536_b64,65536,64,1,baseline_sse42_1t,SSE4_2,25.322360,13.250910,24.978855,13.433135,64.000000,0.6274,0.6360,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b64,65536,64,10,avx512_phys,AVX512,2.508260,133.775733,2.527985,132.731927,64.000000,6.3341,6.2847,10.0956,9.8809,1,0,1,ok,-
throughput,n65536_b64,65536,64,20,avx512_logical,AVX512,5.941872,56.471146,5.134588,65.349804,64.000000,2.6738,3.0942,4.2617,4.8648,1,0,1,ok,-
throughput,n65536_b128,65536,128,1,baseline_sse42_1t,SSE4_2,49.175209,13.646889,49.272311,13.619995,128.000000,0.6462,0.6449,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b128,65536,128,10,avx512_phys,AVX512,5.317547,126.202672,5.255188,127.700215,128.000000,5.9755,6.0464,9.2477,9.3759,1,0,1,ok,-
throughput,n65536_b128,65536,128,20,avx512_logical,AVX512,7.510687,89.351166,11.627703,57.714635,128.000000,4.2306,2.7327,6.5474,4.2375,1,0,1,ok,-
throughput,n65536_b256,65536,256,1,baseline_sse42_1t,SSE4_2,99.402150,13.502497,96.269322,13.941900,256.000000,0.6393,0.6601,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b256,65536,256,10,avx512_phys,AVX512,11.791343,113.827346,10.078964,133.166194,256.000000,5.3896,6.3052,8.4301,9.5515,1,0,1,ok,-
throughput,n65536_b256,65536,256,20,avx512_logical,AVX512,13.481669,99.555721,13.798683,97.268506,256.000000,4.7138,4.6055,7.3731,6.9767,1,0,1,ok,-
throughput,n65536_b512,65536,512,1,baseline_sse42_1t,SSE4_2,202.251477,13.272361,177.254181,15.144097,512.000000,0.6284,0.7171,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b512,65536,512,10,avx512_phys,AVX512,20.596324,130.331731,20.254918,132.528533,512.000000,6.1710,6.2750,9.8198,8.7512,1,0,1,ok,-
throughput,n65536_b512,65536,512,20,avx512_logical,AVX512,25.643078,104.681449,26.600943,100.912008,512.000000,4.9565,4.7780,7.8872,6.6635,1,0,1,ok,-
throughput,n65536_b1024,65536,1024,1,baseline_sse42_1t,SSE4_2,406.992007,13.191191,353.640362,15.181268,1024.000000,0.6246,0.7188,1.0000,1.0000,1,0,1,ok,-
throughput,n65536_b1024,65536,1024,10,avx512_phys,AVX512,41.081444,130.684528,39.246519,136.794530,1024.000000,6.1877,6.4770,9.9070,9.0107,1,0,1,ok,-
throughput,n65536_b1024,65536,1024,20,avx512_logical,AVX512,47.183608,113.783353,46.456860,115.563323,1024.000000,5.3875,5.4717,8.6257,7.6122,1,0,1,ok,-
throughput,n131072_b1,131072,1,1,baseline_sse42_1t,SSE4_2,0.481003,23.162267,0.482417,23.094377,2.000000,1.0967,1.0935,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b1,131072,1,10,avx512_phys,AVX512,0.090167,123.560948,0.089751,124.133659,2.000000,5.8504,5.8775,5.3346,5.3751,1,0,1,ok,-
throughput,n131072_b1,131072,1,20,avx512_logical,AVX512,0.067269,165.620420,0.067051,166.158894,2.000000,7.8419,7.8674,7.1504,7.1948,1,0,1,ok,-
throughput,n131072_b2,131072,2,1,baseline_sse42_1t,SSE4_2,0.974896,22.856017,0.965323,23.082678,4.000000,1.0822,1.0929,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b2,131072,2,10,avx512_phys,AVX512,0.705742,31.572784,0.667796,33.366837,4.000000,1.4949,1.5799,1.3814,1.4455,1,0,1,ok,-
throughput,n131072_b2,131072,2,20,avx512_logical,AVX512,9.470874,2.352712,2.996468,7.436168,4.000000,0.1114,0.3521,0.1029,0.3222,1,0,1,ok,-
throughput,n131072_b4,131072,4,1,baseline_sse42_1t,SSE4_2,2.086325,21.360277,2.117732,21.043494,8.000000,1.0114,0.9964,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b4,131072,4,10,avx512_phys,AVX512,0.368244,121.018890,0.364458,122.276037,8.000000,5.7301,5.7896,5.6656,5.8106,1,0,1,ok,-
throughput,n131072_b4,131072,4,20,avx512_logical,AVX512,0.288295,154.579441,0.278034,160.284282,8.000000,7.3191,7.5892,7.2368,7.6168,1,0,1,ok,-
throughput,n131072_b8,131072,8,1,baseline_sse42_1t,SSE4_2,6.444245,13.830784,7.121913,12.514750,16.000000,0.6549,0.5926,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b8,131072,8,10,avx512_phys,AVX512,0.808773,110.202690,0.787836,113.131362,16.000000,5.2179,5.3566,7.9679,9.0398,1,0,1,ok,-
throughput,n131072_b8,131072,8,20,avx512_logical,AVX512,2.442201,36.495342,1.902909,46.838267,16.000000,1.7280,2.2177,2.6387,3.7426,1,0,1,ok,-
throughput,n131072_b16,131072,16,1,baseline_sse42_1t,SSE4_2,15.686552,11.363741,17.295860,10.306392,32.000000,0.5381,0.4880,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b16,131072,16,10,avx512_phys,AVX512,1.919109,92.885771,1.829436,97.438730,32.000000,4.3980,4.6136,8.1739,9.4542,1,0,1,ok,-
throughput,n131072_b16,131072,16,20,avx512_logical,AVX512,7.726571,23.070767,7.007932,25.436594,32.000000,1.0924,1.2044,2.0302,2.4680,1,0,1,ok,-
throughput,n131072_b32,131072,32,1,baseline_sse42_1t,SSE4_2,34.601392,10.303511,34.946908,10.201642,64.000000,0.4879,0.4830,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b32,131072,32,10,avx512_phys,AVX512,3.921139,90.921500,3.956935,90.098988,64.000000,4.3050,4.2661,8.8243,8.8318,1,0,1,ok,-
throughput,n131072_b32,131072,32,20,avx512_logical,AVX512,18.111692,19.684292,17.398409,20.491290,64.000000,0.9320,0.9702,1.9104,2.0086,1,0,1,ok,-
throughput,n131072_b64,131072,64,1,baseline_sse42_1t,SSE4_2,69.541598,10.253312,70.839581,10.065442,128.000000,0.4855,0.4766,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b64,131072,64,10,avx512_phys,AVX512,7.863694,90.673884,7.898739,90.271584,128.000000,4.2933,4.2742,8.8434,8.9685,1,0,1,ok,-
throughput,n131072_b64,131072,64,20,avx512_logical,AVX512,110.538101,6.450551,24.103508,29.582071,128.000000,0.3054,1.4007,0.6291,2.9390,1,0,1,ok,-
throughput,n131072_b128,131072,128,1,baseline_sse42_1t,SSE4_2,139.832130,10.198395,142.047287,10.039357,256.000000,0.4829,0.4753,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b128,131072,128,10,avx512_phys,AVX512,19.436165,73.371643,20.906409,68.211779,256.000000,3.4740,3.2297,7.1944,6.7944,1,0,1,ok,-
throughput,n131072_b128,131072,128,20,avx512_logical,AVX512,69.108438,20.635155,55.345696,25.766473,256.000000,0.9770,1.2200,2.0234,2.5665,1,0,1,ok,-
throughput,n131072_b256,131072,256,1,baseline_sse42_1t,SSE4_2,279.139620,10.217563,283.606191,10.056645,512.000000,0.4838,0.4762,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b256,131072,256,10,avx512_phys,AVX512,30.632319,93.108417,32.608369,87.466096,512.000000,4.4085,4.1414,9.1126,8.6973,1,0,1,ok,-
throughput,n131072_b256,131072,256,20,avx512_logical,AVX512,75.394547,37.829350,84.345758,33.814703,512.000000,1.7912,1.6011,3.7024,3.3624,1,0,1,ok,-
throughput,n131072_b512,131072,512,1,baseline_sse42_1t,SSE4_2,561.137440,10.165519,424.717008,13.430716,1024.000000,0.4813,0.6359,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b512,131072,512,10,avx512_phys,AVX512,63.006588,90.534238,67.815770,84.113967,1024.000000,4.2867,3.9827,8.9060,6.2628,1,0,1,ok,-
throughput,n131072_b512,131072,512,20,avx512_logical,AVX512,107.089774,53.266089,81.231101,70.222530,1024.000000,2.5221,3.3249,5.2399,5.2285,1,0,1,ok,-
throughput,n131072_b1024,131072,1024,1,baseline_sse42_1t,SSE4_2,997.363306,11.438667,856.507363,13.319800,2048.000000,0.5416,0.6307,1.0000,1.0000,1,0,1,ok,-
throughput,n131072_b1024,131072,1024,10,avx512_phys,AVX512,128.123317,89.043175,132.060880,86.388239,2048.000000,4.2161,4.0904,7.7844,6.4857,1,0,1,ok,-
throughput,n131072_b1024,131072,1024,20,avx512_logical,AVX512,204.792053,55.707762,239.401585,47.654266,2048.000000,2.6377,2.2564,4.8701,3.5777,1,0,1,ok,-
throughput,n262144_b1,262144,1,1,baseline_sse42_1t,SSE4_2,1.145844,20.590028,1.132970,20.823994,4.000000,0.9749,0.9860,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b1,262144,1,10,avx512_phys,AVX512,0.178701,132.024779,0.179778,131.233855,4.000000,6.2512,6.2137,6.4121,6.3021,1,0,1,ok,-
throughput,n262144_b1,262144,1,20,avx512_logical,AVX512,0.151073,156.169269,0.144977,162.735882,4.000000,7.3944,7.7053,7.5847,7.8148,1,0,1,ok,-
throughput,n262144_b2,262144,2,1,baseline_sse42_1t,SSE4_2,2.850160,16.555534,2.843129,16.596475,8.000000,0.7839,0.7858,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b2,262144,2,10,avx512_phys,AVX512,2.165580,21.789045,2.447724,19.277468,8.000000,1.0317,0.9128,1.3161,1.1615,1,0,1,ok,-
throughput,n262144_b2,262144,2,20,avx512_logical,AVX512,4.053600,11.640497,4.076759,11.574371,8.000000,0.5512,0.5480,0.7031,0.6974,1,0,1,ok,-
throughput,n262144_b4,262144,4,1,baseline_sse42_1t,SSE4_2,7.440979,12.682718,7.760449,12.160616,16.000000,0.6005,0.5758,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b4,262144,4,10,avx512_phys,AVX512,0.807496,116.869731,0.795926,118.568611,16.000000,5.5336,5.6140,9.2149,9.7502,1,0,1,ok,-
throughput,n262144_b4,262144,4,20,avx512_logical,AVX512,1.241620,76.007023,0.734979,128.400730,16.000000,3.5988,6.0796,5.9930,10.5587,1,0,1,ok,-
throughput,n262144_b8,262144,8,1,baseline_sse42_1t,SSE4_2,15.495267,12.180731,16.159183,11.680274,32.000000,0.5767,0.5530,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b8,262144,8,10,avx512_phys,AVX512,1.933095,97.638078,1.880895,100.347803,32.000000,4.6230,4.7513,8.0158,8.5912,1,0,1,ok,-
throughput,n262144_b8,262144,8,20,avx512_logical,AVX512,3.486813,54.130715,3.951925,47.759935,32.000000,2.5630,2.2614,4.4440,4.0889,1,0,1,ok,-
throughput,n262144_b16,262144,16,1,baseline_sse42_1t,SSE4_2,32.814775,11.503579,32.790281,11.512172,64.000000,0.5447,0.5451,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b16,262144,16,10,avx512_phys,AVX512,4.080029,92.520754,4.051416,93.174179,64.000000,4.3807,4.4117,8.0428,8.0935,1,0,1,ok,-
throughput,n262144_b16,262144,16,20,avx512_logical,AVX512,10.000871,37.745448,7.218422,52.294997,64.000000,1.7872,2.4761,3.2812,4.5426,1,0,1,ok,-
throughput,n262144_b32,262144,32,1,baseline_sse42_1t,SSE4_2,66.390190,11.371781,66.308905,11.385721,128.000000,0.5384,0.5391,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b32,262144,32,10,avx512_phys,AVX512,8.230158,91.732713,8.188805,92.195958,128.000000,4.3434,4.3653,8.0667,8.0975,1,0,1,ok,-
throughput,n262144_b32,262144,32,20,avx512_logical,AVX512,15.226522,49.582874,15.692292,48.111182,128.000000,2.3477,2.2780,4.3602,4.2256,1,0,1,ok,-
throughput,n262144_b64,262144,64,1,baseline_sse42_1t,SSE4_2,133.448254,11.314868,132.085805,11.431580,256.000000,0.5357,0.5413,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b64,262144,64,10,avx512_phys,AVX512,16.034664,94.167825,17.387279,86.842193,256.000000,4.4587,4.1118,8.3225,7.5967,1,0,1,ok,-
throughput,n262144_b64,262144,64,20,avx512_logical,AVX512,31.963912,47.239194,30.487941,49.526121,256.000000,2.2367,2.3450,4.1750,4.3324,1,0,1,ok,-
throughput,n262144_b128,262144,128,1,baseline_sse42_1t,SSE4_2,268.878864,11.231448,266.803334,11.318820,512.000000,0.5318,0.5359,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b128,262144,128,10,avx512_phys,AVX512,33.151414,91.094120,32.942841,91.670870,512.000000,4.3132,4.3405,8.1106,8.0990,1,0,1,ok,-
throughput,n262144_b128,262144,128,20,avx512_logical,AVX512,39.437254,76.574776,64.315662,46.954331,512.000000,3.6257,2.2232,6.8179,4.1483,1,0,1,ok,-
throughput,n262144_b256,262144,256,1,baseline_sse42_1t,SSE4_2,519.252330,11.631720,464.652984,12.998513,1024.000000,0.5507,0.6155,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b256,262144,256,10,avx512_phys,AVX512,64.860896,93.119246,69.642251,86.726056,1024.000000,4.4091,4.1063,8.0056,6.6720,1,0,1,ok,-
throughput,n262144_b256,262144,256,20,avx512_logical,AVX512,111.905139,53.972479,165.471580,36.500514,1024.000000,2.5555,1.7282,4.6401,2.8081,1,0,1,ok,-
throughput,n262144_b512,262144,512,1,baseline_sse42_1t,SSE4_2,995.909673,12.129208,959.418198,12.590542,2048.000000,0.5743,0.5961,1.0000,1.0000,1,0,1,ok,-
throughput,n262144_b512,262144,512,10,avx512_phys,AVX512,130.800664,92.351179,133.167670,90.709671,2048.000000,4.3727,4.2950,7.6139,7.2046,1,0,1,ok,-
throughput,n262144_b512,262144,512,20,avx512_logical,AVX512,200.997459,60.098250,188.543370,64.067994,2048.000000,2.8456,3.0335,4.9548,5.0886,1,0,1,ok,-
throughput,n262144_b1024,262144,1024,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n262144_b1024,262144,1024,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n262144_b1024,262144,1024,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n524288_b1,524288,1,1,baseline_sse42_1t,SSE4_2,3.035358,16.409056,3.020512,16.489708,8.000000,0.7769,0.7808,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b1,524288,1,10,avx512_phys,AVX512,0.350226,142.214913,0.343902,144.830097,8.000000,6.7337,6.8575,8.6669,8.7831,1,0,1,ok,-
throughput,n524288_b1,524288,1,20,avx512_logical,AVX512,0.267938,185.891363,1.104746,45.084897,8.000000,8.8017,2.1347,11.3286,2.7341,1,0,1,ok,-
throughput,n524288_b2,524288,2,1,baseline_sse42_1t,SSE4_2,6.905670,14.425062,6.888269,14.461503,16.000000,0.6830,0.6847,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b2,524288,2,10,avx512_phys,AVX512,7.141399,13.948908,6.929158,14.376165,16.000000,0.6605,0.6807,0.9670,0.9941,1,0,1,ok,-
throughput,n524288_b2,524288,2,20,avx512_logical,AVX512,18.207323,5.471135,11.669724,8.536168,16.000000,0.2590,0.4042,0.3793,0.5903,1,0,1,ok,-
throughput,n524288_b4,524288,4,1,baseline_sse42_1t,SSE4_2,14.021663,14.208688,13.993217,14.237572,32.000000,0.6728,0.6741,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b4,524288,4,10,avx512_phys,AVX512,1.865964,106.770249,1.837453,108.426958,32.000000,5.0554,5.1339,7.5144,7.6156,1,0,1,ok,-
throughput,n524288_b4,524288,4,20,avx512_logical,AVX512,3.671758,54.259959,3.510459,56.753103,32.000000,2.5691,2.6872,3.8188,3.9862,1,0,1,ok,-
