workload,case,length,batch,threads,profile,isa,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,fwd_pct_of_peak,bwd_pct_of_peak,fwd_speedup_vs_sse42_1t,bwd_speedup_vs_sse42_1t,samples_ok,samples_skip,samples_expected,quality,note
throughput,n2048_b8,2048,8,1,baseline_sse42_1t,SSE4_2,0.027385,32.905605,0.024925,36.153260,0.250000,1.5580,1.7118,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b8,2048,8,10,avx512_phys,AVX512,0.003635,247.900963,0.003208,280.897756,0.250000,11.7377,13.3001,7.5337,7.7696,1,0,1,ok,-
throughput,n2048_b8,2048,8,20,avx512_logical,AVX512,0.004437,203.092179,0.003999,225.336334,0.250000,9.6161,10.6693,6.1720,6.2328,1,0,1,ok,-
throughput,n2048_b16,2048,16,1,baseline_sse42_1t,SSE4_2,0.049752,36.224473,0.052084,34.602565,0.500000,1.7152,1.6384,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b16,2048,16,10,avx512_phys,AVX512,0.004797,375.701480,0.004608,391.111111,0.500000,17.7889,18.5185,10.3715,11.3030,1,0,1,ok,-
throughput,n2048_b16,2048,16,20,avx512_logical,AVX512,0.004974,362.332127,0.005148,350.085470,0.500000,17.1559,16.5760,10.0024,10.1173,1,0,1,ok,-
throughput,n2048_b32,2048,32,1,baseline_sse42_1t,SSE4_2,0.112213,32.121768,0.112474,32.047229,1.000000,1.5209,1.5174,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b32,2048,32,10,avx512_phys,AVX512,0.007367,489.273789,0.007309,493.156383,1.000000,23.1664,23.3502,15.2318,15.3884,1,0,1,ok,-
throughput,n2048_b32,2048,32,20,avx512_logical,AVX512,0.007706,467.749805,0.007836,459.989791,1.000000,22.1472,21.7798,14.5618,14.3535,1,0,1,ok,-
throughput,n2048_b64,2048,64,1,baseline_sse42_1t,SSE4_2,0.247431,29.135234,0.256680,28.085398,2.000000,1.3795,1.3298,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b64,2048,64,10,avx512_phys,AVX512,0.011816,610.101557,0.011846,608.556475,2.000000,28.8874,28.8142,20.9403,21.6681,1,0,1,ok,-
throughput,n2048_b64,2048,64,20,avx512_logical,AVX512,0.012218,590.027828,0.012495,576.947579,2.000000,27.9369,27.3176,20.2514,20.5426,1,0,1,ok,-
throughput,n2048_b128,2048,128,1,baseline_sse42_1t,SSE4_2,0.503632,28.627887,0.503287,28.647511,4.000000,1.3555,1.3564,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b128,2048,128,10,avx512_phys,AVX512,0.020723,695.744825,0.021198,680.154732,4.000000,32.9425,32.2043,24.3030,23.7422,1,0,1,ok,-
throughput,n2048_b128,2048,128,20,avx512_logical,AVX512,0.020892,690.116791,0.021594,667.681763,4.000000,32.6760,31.6137,24.1065,23.3068,1,0,1,ok,-
throughput,n2048_b256,2048,256,1,baseline_sse42_1t,SSE4_2,0.996365,28.941041,1.016237,28.375113,8.000000,1.3703,1.3435,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b256,2048,256,10,avx512_phys,AVX512,0.042884,672.414887,0.042667,675.834720,8.000000,31.8378,31.9998,23.2340,23.8179,1,0,1,ok,-
throughput,n2048_b256,2048,256,20,avx512_logical,AVX512,0.041720,691.175455,0.042618,676.611760,8.000000,32.7261,32.0365,23.8822,23.8453,1,0,1,ok,-
throughput,n2048_b512,2048,512,1,baseline_sse42_1t,SSE4_2,2.339362,24.652739,2.284122,25.248949,16.000000,1.1673,1.1955,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b512,2048,512,10,avx512_phys,AVX512,0.139896,412.246812,0.136423,422.741620,16.000000,19.5193,20.0162,16.7222,16.7429,1,0,1,ok,-
throughput,n2048_b512,2048,512,20,avx512_logical,AVX512,0.129116,446.665634,0.128070,450.313735,16.000000,21.1489,21.3217,18.1183,17.8349,1,0,1,ok,-
throughput,n2048_b1024,2048,1024,1,baseline_sse42_1t,SSE4_2,5.483956,21.032875,5.334859,21.620695,32.000000,0.9959,1.0237,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b1024,2048,1024,10,avx512_phys,AVX512,0.541462,213.022077,0.514751,224.076029,32.000000,10.0863,10.6097,10.1281,10.3640,1,0,1,ok,-
throughput,n2048_b1024,2048,1024,20,avx512_logical,AVX512,0.526331,219.146051,0.529187,217.963329,32.000000,10.3762,10.3202,10.4192,10.0812,1,0,1,ok,-
throughput,n2048_b2048,2048,2048,1,baseline_sse42_1t,SSE4_2,11.559030,19.957273,11.378833,20.273320,64.000000,0.9449,0.9599,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b2048,2048,2048,10,avx512_phys,AVX512,1.326364,173.924141,1.357191,169.973659,64.000000,8.2350,8.0480,8.7148,8.3841,1,0,1,ok,-
throughput,n2048_b2048,2048,2048,20,avx512_logical,AVX512,1.361092,169.486501,1.392858,165.621133,64.000000,8.0249,7.8419,8.4925,8.1694,1,0,1,ok,-
throughput,n2048_b4096,2048,4096,1,baseline_sse42_1t,SSE4_2,23.271055,19.826065,22.919188,20.130444,128.000000,0.9387,0.9531,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b4096,2048,4096,10,avx512_phys,AVX512,3.044946,151.521058,3.025471,152.496401,128.000000,7.1743,7.2205,7.6425,7.5754,1,0,1,ok,-
throughput,n2048_b4096,2048,4096,20,avx512_logical,AVX512,2.976943,154.982289,2.966295,155.538623,128.000000,7.3382,7.3645,7.8171,7.7265,1,0,1,ok,-
throughput,n2048_b8192,2048,8192,1,baseline_sse42_1t,SSE4_2,46.156090,19.991877,45.776315,20.157736,256.000000,0.9466,0.9544,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b8192,2048,8192,10,avx512_phys,AVX512,6.125390,150.642960,6.317858,146.053754,256.000000,7.1327,6.9154,7.5352,7.2455,1,0,1,ok,-
throughput,n2048_b8192,2048,8192,20,avx512_logical,AVX512,6.000556,153.776897,6.107318,151.088723,256.000000,7.2811,7.1538,7.6920,7.4953,1,0,1,ok,-
throughput,n2048_b16384,2048,16384,1,baseline_sse42_1t,SSE4_2,92.338332,19.986215,92.616819,19.926119,512.000000,0.9463,0.9435,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b16384,2048,16384,10,avx512_phys,AVX512,12.623172,146.198892,12.907547,142.977884,512.000000,6.9223,6.7698,7.3150,7.1754,1,0,1,ok,-
throughput,n2048_b16384,2048,16384,20,avx512_logical,AVX512,12.189118,151.405029,12.254752,150.594134,512.000000,7.1688,7.1304,7.5755,7.5576,1,0,1,ok,-
throughput,n2048_b32768,2048,32768,1,baseline_sse42_1t,SSE4_2,185.657503,19.880627,189.428229,19.484886,1024.000000,0.9413,0.9226,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b32768,2048,32768,10,avx512_phys,AVX512,25.049911,147.345335,25.599388,144.182647,1024.000000,6.9766,6.8268,7.4115,7.3997,1,0,1,ok,-
throughput,n2048_b32768,2048,32768,20,avx512_logical,AVX512,24.370390,151.453773,24.883175,148.332659,1024.000000,7.1711,7.0233,7.6182,7.6127,1,0,1,ok,-
throughput,n2048_b65536,2048,65536,1,baseline_sse42_1t,SSE4_2,375.145326,19.677641,370.022996,19.950044,2048.000000,0.9317,0.9446,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b65536,2048,65536,10,avx512_phys,AVX512,50.226863,146.972648,50.948597,144.890644,2048.000000,6.9589,6.8604,7.4690,7.2627,1,0,1,ok,-
throughput,n2048_b65536,2048,65536,20,avx512_logical,AVX512,48.946577,150.816982,49.997726,147.646216,2048.000000,7.1410,6.9908,7.6644,7.4008,1,0,1,ok,-
throughput,n4096_b1,4096,1,1,baseline_sse42_1t,SSE4_2,0.007774,31.613069,0.007968,30.843373,0.060000,1.4968,1.4604,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b1,4096,1,10,avx512_phys,AVX512,0.003678,66.818923,0.003739,65.728804,0.060000,3.1638,3.1122,2.1136,2.1311,1,0,1,ok,-
throughput,n4096_b1,4096,1,20,avx512_logical,AVX512,0.004339,56.639779,0.004404,55.803815,0.060000,2.6818,2.6422,1.7917,1.8093,1,0,1,ok,-
throughput,n4096_b2,4096,2,1,baseline_sse42_1t,SSE4_2,0.015448,31.817711,0.015544,31.621204,0.120000,1.5065,1.4972,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b2,4096,2,10,avx512_phys,AVX512,0.004676,105.115483,0.004658,105.521683,0.120000,4.9771,4.9963,3.3037,3.3371,1,0,1,ok,-
throughput,n4096_b2,4096,2,20,avx512_logical,AVX512,0.005570,88.244165,0.005784,84.979253,0.120000,4.1782,4.0236,2.7734,2.6874,1,0,1,ok,-
throughput,n4096_b4,4096,4,1,baseline_sse42_1t,SSE4_2,0.030990,31.721200,0.030848,31.867220,0.250000,1.5020,1.5089,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b4,4096,4,10,avx512_phys,AVX512,0.004886,201.195252,0.004960,198.193548,0.250000,9.5263,9.3842,6.3426,6.2194,1,0,1,ok,-
throughput,n4096_b4,4096,4,20,avx512_logical,AVX512,0.005785,169.929127,0.006440,152.645963,0.250000,8.0459,7.2276,5.3570,4.7901,1,0,1,ok,-
throughput,n4096_b8,4096,8,1,baseline_sse42_1t,SSE4_2,0.061614,31.909631,0.061494,31.971900,0.500000,1.5109,1.5138,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b8,4096,8,10,avx512_phys,AVX512,0.005025,391.259701,0.005524,355.916003,0.500000,18.5256,16.8521,12.2615,11.1322,1,0,1,ok,-
throughput,n4096_b8,4096,8,20,avx512_logical,AVX512,0.006219,316.140859,0.006573,299.114560,0.500000,14.9688,14.1626,9.9074,9.3555,1,0,1,ok,-
throughput,n4096_b16,4096,16,1,baseline_sse42_1t,SSE4_2,0.134088,29.325219,0.136621,28.781520,1.000000,1.3885,1.3628,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b16,4096,16,10,avx512_phys,AVX512,0.008535,460.710018,0.009002,436.809598,1.000000,21.8139,20.6823,15.7104,15.1767,1,0,1,ok,-
throughput,n4096_b16,4096,16,20,avx512_logical,AVX512,0.008407,467.724515,0.008784,447.650273,1.000000,22.1460,21.1956,15.9496,15.5534,1,0,1,ok,-
throughput,n4096_b32,4096,32,1,baseline_sse42_1t,SSE4_2,0.283199,27.769590,0.280358,28.050992,2.000000,1.3148,1.3282,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b32,4096,32,10,avx512_phys,AVX512,0.015027,523.345977,0.015921,493.958922,2.000000,24.7796,23.3882,18.8460,17.6093,1,0,1,ok,-
throughput,n4096_b32,4096,32,20,avx512_logical,AVX512,0.015007,524.043446,0.015354,512.200078,2.000000,24.8127,24.2519,18.8711,18.2596,1,0,1,ok,-
throughput,n4096_b64,4096,64,1,baseline_sse42_1t,SSE4_2,0.553678,28.407558,0.560320,28.070817,4.000000,1.3451,1.3291,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b64,4096,64,10,avx512_phys,AVX512,0.029114,540.243182,0.030746,511.567033,4.000000,25.5797,24.2219,19.0176,18.2242,1,0,1,ok,-
throughput,n4096_b64,4096,64,20,avx512_logical,AVX512,0.027043,581.615945,0.027980,562.138670,4.000000,27.5386,26.6164,20.4740,20.0257,1,0,1,ok,-
throughput,n4096_b128,4096,128,1,baseline_sse42_1t,SSE4_2,1.176980,26.727115,1.166473,26.967860,8.000000,1.2655,1.2769,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b128,4096,128,10,avx512_phys,AVX512,0.054696,575.129443,0.058844,534.587723,8.000000,27.2315,25.3119,21.5186,19.8231,1,0,1,ok,-
throughput,n4096_b128,4096,128,20,avx512_logical,AVX512,0.049468,635.911700,0.051183,614.604068,8.000000,30.1095,29.1006,23.7928,22.7902,1,0,1,ok,-
throughput,n4096_b256,4096,256,1,baseline_sse42_1t,SSE4_2,2.598532,24.211578,2.541425,24.755623,16.000000,1.1464,1.1721,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b256,4096,256,10,avx512_phys,AVX512,0.154704,406.677009,0.164930,381.462196,16.000000,19.2555,18.0617,16.7968,15.4091,1,0,1,ok,-
throughput,n4096_b256,4096,256,20,avx512_logical,AVX512,0.139471,451.094206,0.138714,453.555950,16.000000,21.3586,21.4752,18.6313,18.3213,1,0,1,ok,-
throughput,n4096_b512,4096,512,1,baseline_sse42_1t,SSE4_2,5.817042,21.631118,5.680841,22.149735,32.000000,1.0242,1.0488,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b512,4096,512,10,avx512_phys,AVX512,0.575309,218.715716,0.567309,221.799971,32.000000,10.3559,10.5019,10.1112,10.0137,1,0,1,ok,-
throughput,n4096_b512,4096,512,20,avx512_logical,AVX512,0.578907,217.356363,0.563946,223.122639,32.000000,10.2915,10.5645,10.0483,10.0734,1,0,1,ok,-
throughput,n4096_b1024,4096,1024,1,baseline_sse42_1t,SSE4_2,12.445540,20.220757,12.229541,20.577897,64.000000,0.9574,0.9743,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b1024,4096,1024,10,avx512_phys,AVX512,1.381286,182.191262,1.390379,180.999742,64.000000,8.6265,8.5701,9.0101,8.7958,1,0,1,ok,-
throughput,n4096_b1024,4096,1024,20,avx512_logical,AVX512,1.381309,182.188229,1.427470,176.296693,64.000000,8.6263,8.3474,9.0100,8.5673,1,0,1,ok,-
throughput,n4096_b2048,4096,2048,1,baseline_sse42_1t,SSE4_2,24.866587,20.240674,24.523539,20.523811,128.000000,0.9584,0.9718,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b2048,4096,2048,10,avx512_phys,AVX512,3.065541,164.185206,3.059316,164.519285,128.000000,7.7739,7.7897,8.1116,8.0160,1,0,1,ok,-
throughput,n4096_b2048,4096,2048,20,avx512_logical,AVX512,3.151472,159.708378,3.117009,161.474182,128.000000,7.5619,7.6456,7.8905,7.8677,1,0,1,ok,-
throughput,n4096_b4096,4096,4096,1,baseline_sse42_1t,SSE4_2,49.966776,20.146046,50.019956,20.124627,256.000000,0.9539,0.9529,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b4096,4096,4096,10,avx512_phys,AVX512,6.372100,157.975073,6.448664,156.099459,256.000000,7.4799,7.3911,7.8415,7.7566,1,0,1,ok,-
throughput,n4096_b4096,4096,4096,20,avx512_logical,AVX512,6.412451,156.980998,6.430283,156.545670,256.000000,7.4328,7.4122,7.7921,7.7788,1,0,1,ok,-
throughput,n4096_b8192,4096,8192,1,baseline_sse42_1t,SSE4_2,100.374718,20.057500,99.836991,20.165531,512.000000,0.9497,0.9548,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b8192,4096,8192,10,avx512_phys,AVX512,12.990976,154.974185,13.112951,153.532635,512.000000,7.3378,7.2695,7.7265,7.6136,1,0,1,ok,-
throughput,n4096_b8192,4096,8192,20,avx512_logical,AVX512,13.154042,153.053025,12.860942,156.541093,512.000000,7.2468,7.4120,7.6307,7.7628,1,0,1,ok,-
throughput,n4096_b16384,4096,16384,1,baseline_sse42_1t,SSE4_2,204.348732,19.704217,209.988912,19.174974,1024.000000,0.9330,0.9079,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b16384,4096,16384,10,avx512_phys,AVX512,25.656170,156.942047,26.454965,152.203257,1024.000000,7.4310,7.2066,7.9649,7.9376,1,0,1,ok,-
throughput,n4096_b16384,4096,16384,20,avx512_logical,AVX512,25.897657,155.478615,26.754402,150.499788,1024.000000,7.3617,7.1259,7.8906,7.8488,1,0,1,ok,-
throughput,n4096_b32768,4096,32768,1,baseline_sse42_1t,SSE4_2,414.457004,19.430396,409.824462,19.650032,2048.000000,0.9200,0.9304,1.0000,1.0000,1,0,1,ok,-
throughput,n4096_b32768,4096,32768,10,avx512_phys,AVX512,51.374038,156.753566,52.182777,154.324169,2048.000000,7.4220,7.3070,8.0674,7.8536,1,0,1,ok,-
throughput,n4096_b32768,4096,32768,20,avx512_logical,AVX512,52.804419,152.507382,51.692287,155.788497,2048.000000,7.2210,7.3763,7.8489,7.9282,1,0,1,ok,-
throughput,n4096_b65536,4096,65536,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4096_b65536,4096,65536,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4096_b65536,4096,65536,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n8192_b1,8192,1,1,baseline_sse42_1t,SSE4_2,0.016938,31.437006,0.016646,31.988466,0.120000,1.4885,1.5146,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b1,8192,1,10,avx512_phys,AVX512,0.008862,60.085759,0.008791,60.571039,0.120000,2.8450,2.8679,1.9113,1.8935,1,0,1,ok,-
throughput,n8192_b1,8192,1,20,avx512_logical,AVX512,0.010431,51.047838,0.010280,51.797665,0.120000,2.4170,2.4525,1.6238,1.6193,1,0,1,ok,-
throughput,n8192_b2,8192,2,1,baseline_sse42_1t,SSE4_2,0.037648,28.287293,0.033330,31.951995,0.250000,1.3394,1.5129,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b2,8192,2,10,avx512_phys,AVX512,0.018544,57.428818,0.017618,60.447270,0.250000,2.7192,2.8621,2.0302,1.8918,1,0,1,ok,-
throughput,n8192_b2,8192,2,20,avx512_logical,AVX512,0.021672,49.139904,0.020589,51.724707,0.250000,2.3267,2.4491,1.7372,1.6188,1,0,1,ok,-
throughput,n8192_b4,8192,4,1,baseline_sse42_1t,SSE4_2,0.071226,29.903687,0.068220,31.221343,0.500000,1.4159,1.4783,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b4,8192,4,10,avx512_phys,AVX512,0.033911,62.809118,0.035276,60.378728,0.500000,2.9739,2.8588,2.1004,1.9339,1,0,1,ok,-
throughput,n8192_b4,8192,4,20,avx512_logical,AVX512,0.041331,51.533232,0.130767,16.287901,0.500000,2.4400,0.7712,1.7233,0.5217,1,0,1,ok,-
throughput,n8192_b8,8192,8,1,baseline_sse42_1t,SSE4_2,0.146216,29.133884,0.136403,31.229812,1.000000,1.3794,1.4787,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b8,8192,8,10,avx512_phys,AVX512,0.010467,406.978122,0.010693,398.376508,1.000000,19.2698,18.8625,13.9692,12.7563,1,0,1,ok,-
throughput,n8192_b8,8192,8,20,avx512_logical,AVX512,0.093833,45.398101,0.094259,45.192926,1.000000,2.1495,2.1398,1.5583,1.4471,1,0,1,ok,-
throughput,n8192_b16,8192,16,1,baseline_sse42_1t,SSE4_2,0.301678,28.240972,0.301795,28.230024,2.000000,1.3372,1.3366,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b16,8192,16,10,avx512_phys,AVX512,0.019818,429.896054,0.019393,439.317279,2.000000,20.3549,20.8010,15.2224,15.5621,1,0,1,ok,-
throughput,n8192_b16,8192,16,20,avx512_logical,AVX512,0.017075,498.956369,0.017309,492.210989,2.000000,23.6248,23.3054,17.6678,17.4357,1,0,1,ok,-
throughput,n8192_b32,8192,32,1,baseline_sse42_1t,SSE4_2,0.612398,27.823997,0.606306,28.103565,4.000000,1.3174,1.3307,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b32,8192,32,10,avx512_phys,AVX512,0.048412,351.965628,0.038231,445.694855,4.000000,16.6650,21.1030,12.6497,15.8590,1,0,1,ok,-
throughput,n8192_b32,8192,32,20,avx512_logical,AVX512,0.031469,541.464934,0.032224,528.778550,4.000000,25.6375,25.0369,19.4604,18.8154,1,0,1,ok,-
throughput,n8192_b64,8192,64,1,baseline_sse42_1t,SSE4_2,1.247301,27.321970,1.261153,27.021876,8.000000,1.2937,1.2794,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b64,8192,64,10,avx512_phys,AVX512,0.074454,457.715099,0.076980,442.695765,8.000000,21.6721,20.9610,16.7526,16.3829,1,0,1,ok,-
throughput,n8192_b64,8192,64,20,avx512_logical,AVX512,0.064147,531.259763,0.065397,521.105249,8.000000,25.1543,24.6735,19.4444,19.2846,1,0,1,ok,-
throughput,n8192_b128,8192,128,1,baseline_sse42_1t,SSE4_2,2.723496,25.025717,2.734861,24.921720,16.000000,1.1849,1.1800,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b128,8192,128,10,avx512_phys,AVX512,0.173099,393.748317,0.175982,387.297792,16.000000,18.6434,18.3380,15.7337,15.5406,1,0,1,ok,-
throughput,n8192_b128,8192,128,20,avx512_logical,AVX512,0.159054,428.517610,0.165215,412.537845,16.000000,20.2897,19.5330,17.1231,16.5533,1,0,1,ok,-
throughput,n8192_b256,8192,256,1,baseline_sse42_1t,SSE4_2,6.198247,21.992489,6.093023,22.372290,32.000000,1.0413,1.0593,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b256,8192,256,10,avx512_phys,AVX512,0.550424,247.654317,0.546121,249.605637,32.000000,11.7261,11.8184,11.2609,11.1569,1,0,1,ok,-
throughput,n8192_b256,8192,256,20,avx512_logical,AVX512,0.585181,232.944815,0.564330,241.551716,32.000000,11.0296,11.4371,10.5920,10.7969,1,0,1,ok,-
throughput,n8192_b512,8192,512,1,baseline_sse42_1t,SSE4_2,13.142791,20.743673,12.894772,21.142658,64.000000,0.9822,1.0011,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b512,8192,512,10,avx512_phys,AVX512,1.348984,202.100069,1.366803,199.465292,64.000000,9.5691,9.4444,9.7427,9.4343,1,0,1,ok,-
throughput,n8192_b512,8192,512,20,avx512_logical,AVX512,1.415766,192.566964,1.499288,181.839486,64.000000,9.1178,8.6098,9.2832,8.6006,1,0,1,ok,-
throughput,n8192_b1024,8192,1024,1,baseline_sse42_1t,SSE4_2,26.661160,20.451455,26.553813,20.534133,128.000000,0.9683,0.9723,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b1024,8192,1024,10,avx512_phys,AVX512,2.984618,182.689885,3.086194,176.677007,128.000000,8.6501,8.3654,8.9329,8.6041,1,0,1,ok,-
throughput,n8192_b1024,8192,1024,20,avx512_logical,AVX512,3.275370,166.472649,3.095167,176.164814,128.000000,7.8822,8.3411,8.1399,8.5791,1,0,1,ok,-
throughput,n8192_b2048,8192,2048,1,baseline_sse42_1t,SSE4_2,53.155424,20.515668,53.053895,20.554929,256.000000,0.9714,0.9732,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b2048,8192,2048,10,avx512_phys,AVX512,6.282256,173.587170,6.245661,174.604264,256.000000,8.2191,8.2672,8.4612,8.4945,1,0,1,ok,-
throughput,n8192_b2048,8192,2048,20,avx512_logical,AVX512,6.581205,165.702032,6.628945,164.508687,256.000000,7.8457,7.7892,8.0769,8.0034,1,0,1,ok,-
throughput,n8192_b4096,8192,4096,1,baseline_sse42_1t,SSE4_2,106.622552,20.455692,107.069140,20.370371,512.000000,0.9685,0.9645,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b4096,8192,4096,10,avx512_phys,AVX512,12.675514,172.067033,13.379549,163.012825,512.000000,8.1471,7.7184,8.4117,8.0024,1,0,1,ok,-
throughput,n8192_b4096,8192,4096,20,avx512_logical,AVX512,15.325825,142.311300,15.646314,139.396287,512.000000,6.7382,6.6002,6.9571,6.8431,1,0,1,ok,-
throughput,n8192_b8192,8192,8192,1,baseline_sse42_1t,SSE4_2,215.511755,20.240549,218.966068,19.921243,1024.000000,0.9584,0.9432,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b8192,8192,8192,10,avx512_phys,AVX512,25.552542,170.710067,25.835918,168.837669,1024.000000,8.0829,7.9942,8.4341,8.4753,1,0,1,ok,-
throughput,n8192_b8192,8192,8192,20,avx512_logical,AVX512,25.671513,169.918935,26.105992,167.090994,1024.000000,8.0454,7.9115,8.3950,8.3876,1,0,1,ok,-
throughput,n8192_b16384,8192,16384,1,baseline_sse42_1t,SSE4_2,437.087208,19.959752,434.837806,20.063003,2048.000000,0.9451,0.9500,1.0000,1.0000,1,0,1,ok,-
throughput,n8192_b16384,8192,16384,10,avx512_phys,AVX512,51.171401,170.488831,51.549556,169.238166,2048.000000,8.0724,8.0132,8.5416,8.4353,1,0,1,ok,-
throughput,n8192_b16384,8192,16384,20,avx512_logical,AVX512,51.712147,168.706055,51.838466,168.294955,2048.000000,7.9880,7.9685,8.4523,8.3883,1,0,1,ok,-
throughput,n8192_b32768,8192,32768,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n8192_b32768,8192,32768,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n8192_b32768,8192,32768,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n8192_b65536,8192,65536,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n8192_b65536,8192,65536,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n8192_b65536,8192,65536,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n16384_b1,16384,1,1,baseline_sse42_1t,SSE4_2,0.035708,32.118293,0.035774,32.059037,0.250000,1.5208,1.5179,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b1,16384,1,10,avx512_phys,AVX512,0.012527,91.552646,0.012611,90.942828,0.250000,4.3349,4.3060,2.8505,2.8367,1,0,1,ok,-
throughput,n16384_b1,16384,1,20,avx512_logical,AVX512,0.012956,88.521149,0.012626,90.834785,0.250000,4.1913,4.3009,2.7561,2.8334,1,0,1,ok,-
throughput,n16384_b2,16384,2,1,baseline_sse42_1t,SSE4_2,0.071775,31.957645,0.072262,31.742271,0.500000,1.5131,1.5029,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b2,16384,2,10,avx512_phys,AVX512,0.041818,54.851021,0.041713,54.989092,0.500000,2.5971,2.6037,1.7164,1.7324,1,0,1,ok,-
throughput,n16384_b2,16384,2,20,avx512_logical,AVX512,0.052023,44.091267,0.051156,44.838533,0.500000,2.0877,2.1230,1.3797,1.4126,1,0,1,ok,-
throughput,n16384_b4,16384,4,1,baseline_sse42_1t,SSE4_2,0.156649,29.285345,0.158421,28.957777,1.000000,1.3866,1.3711,1.0000,1.0000,1,0,1,ok,-
throughput,n16384_b4,16384,4,10,avx512_phys,AVX512,0.093044,49.304845,0.092238,49.735684,1.000000,2.3345,2.3549,1.6836,1.7175,1,0,1,ok,-
throughput,n16384_b4,16384,4,20,avx512_logical,AVX512,0.111092,41.294783,0.157810,29.069894,1.000000,1.9552,1.3764,1.4101,1.0039,1,0,1,ok,-
throughput,n16384_b8,16384,8,1,baseline_sse42_1t,SSE4_2,0.329327,27.859969,0.322029,28.491347,2.000000,1.3191,1.3490,1.0000,1.0000,1,0,1,ok,-
